Text name: ../res/res_mnist_rp_err90_basic_choiceNet.txt
[00/50] [Loss] train:-0.112(f:-0.288+r:0.059+k:0.001+l:0.116) val:-0.242 test:-0.248 [Accr] train:45.7% val:73.9% test:75.4% maxVal:73.9% maxTest:75.4%
[01/50] [Loss] train:-0.158(f:-0.339+r:0.065+k:0.001+l:0.115) val:-0.340 test:-0.341 [Accr] train:49.1% val:82.1% test:83.2% maxVal:82.1% maxTest:83.2%
[02/50] [Loss] train:-0.181(f:-0.366+r:0.068+k:0.001+l:0.115) val:-0.386 test:-0.388 [Accr] train:50.9% val:88.2% test:88.6% maxVal:88.2% maxTest:88.6%
[03/50] [Loss] train:-0.199(f:-0.386+r:0.071+k:0.001+l:0.115) val:-0.420 test:-0.427 [Accr] train:51.9% val:91.3% test:91.6% maxVal:91.3% maxTest:91.6%
[04/50] [Loss] train:-0.212(f:-0.401+r:0.072+k:0.001+l:0.115) val:-0.447 test:-0.451 [Accr] train:52.6% val:93.0% test:93.3% maxVal:93.0% maxTest:93.3%
[05/50] [Loss] train:-0.221(f:-0.410+r:0.073+k:0.001+l:0.115) val:-0.469 test:-0.472 [Accr] train:53.0% val:94.7% test:94.7% maxVal:94.7% maxTest:94.7%
[06/50] [Loss] train:-0.230(f:-0.419+r:0.074+k:0.001+l:0.115) val:-0.483 test:-0.487 [Accr] train:53.3% val:95.6% test:95.5% maxVal:95.6% maxTest:95.5%
[07/50] [Loss] train:-0.236(f:-0.427+r:0.075+k:0.001+l:0.115) val:-0.497 test:-0.501 [Accr] train:53.5% val:96.2% test:95.9% maxVal:96.2% maxTest:95.9%
[08/50] [Loss] train:-0.245(f:-0.435+r:0.074+k:0.001+l:0.114) val:-0.514 test:-0.515 [Accr] train:53.7% val:96.6% test:96.4% maxVal:96.6% maxTest:96.4%
[09/50] [Loss] train:-0.250(f:-0.441+r:0.075+k:0.001+l:0.114) val:-0.528 test:-0.528 [Accr] train:53.8% val:96.9% test:96.7% maxVal:96.9% maxTest:96.7%
[10/50] [Loss] train:-0.253(f:-0.444+r:0.075+k:0.001+l:0.114) val:-0.529 test:-0.530 [Accr] train:53.9% val:97.3% test:97.0% maxVal:97.3% maxTest:97.0%
[11/50] [Loss] train:-0.260(f:-0.451+r:0.076+k:0.001+l:0.114) val:-0.539 test:-0.544 [Accr] train:54.0% val:97.5% test:97.3% maxVal:97.5% maxTest:97.3%
[12/50] [Loss] train:-0.265(f:-0.456+r:0.076+k:0.001+l:0.114) val:-0.552 test:-0.553 [Accr] train:54.1% val:97.7% test:97.5% maxVal:97.7% maxTest:97.5%
[13/50] [Loss] train:-0.269(f:-0.460+r:0.076+k:0.001+l:0.114) val:-0.561 test:-0.562 [Accr] train:54.2% val:97.8% test:97.5% maxVal:97.8% maxTest:97.5%
[14/50] [Loss] train:-0.272(f:-0.462+r:0.076+k:0.001+l:0.113) val:-0.565 test:-0.564 [Accr] train:54.2% val:97.8% test:97.7% maxVal:97.8% maxTest:97.7%
[15/50] [Loss] train:-0.276(f:-0.466+r:0.076+k:0.001+l:0.113) val:-0.572 test:-0.572 [Accr] train:54.3% val:97.9% test:97.7% maxVal:97.9% maxTest:97.7%
[16/50] [Loss] train:-0.279(f:-0.469+r:0.075+k:0.001+l:0.113) val:-0.580 test:-0.579 [Accr] train:54.3% val:97.9% test:97.8% maxVal:97.9% maxTest:97.8%
[17/50] [Loss] train:-0.282(f:-0.473+r:0.076+k:0.001+l:0.113) val:-0.583 test:-0.584 [Accr] train:54.4% val:98.0% test:97.8% maxVal:98.0% maxTest:97.8%
[18/50] [Loss] train:-0.286(f:-0.475+r:0.075+k:0.001+l:0.113) val:-0.588 test:-0.591 [Accr] train:54.4% val:98.2% test:97.9% maxVal:98.2% maxTest:97.9%
[19/50] [Loss] train:-0.288(f:-0.478+r:0.075+k:0.001+l:0.113) val:-0.593 test:-0.595 [Accr] train:54.5% val:98.0% test:98.0% maxVal:98.2% maxTest:97.9%
[20/50] [Loss] train:-0.291(f:-0.479+r:0.074+k:0.001+l:0.113) val:-0.596 test:-0.596 [Accr] train:54.5% val:98.2% test:98.0% maxVal:98.2% maxTest:97.9%
[21/50] [Loss] train:-0.294(f:-0.482+r:0.074+k:0.001+l:0.112) val:-0.601 test:-0.601 [Accr] train:54.5% val:98.1% test:98.1% maxVal:98.2% maxTest:97.9%
[22/50] [Loss] train:-0.297(f:-0.484+r:0.073+k:0.001+l:0.112) val:-0.602 test:-0.604 [Accr] train:54.6% val:98.2% test:97.9% maxVal:98.2% maxTest:97.9%
[23/50] [Loss] train:-0.301(f:-0.487+r:0.073+k:0.001+l:0.112) val:-0.609 test:-0.612 [Accr] train:54.6% val:98.1% test:97.8% maxVal:98.2% maxTest:97.9%
[24/50] [Loss] train:-0.302(f:-0.488+r:0.073+k:0.001+l:0.112) val:-0.612 test:-0.611 [Accr] train:54.6% val:98.1% test:97.9% maxVal:98.2% maxTest:97.9%
[25/50] [Loss] train:-0.306(f:-0.492+r:0.072+k:0.001+l:0.112) val:-0.615 test:-0.613 [Accr] train:54.7% val:98.2% test:97.9% maxVal:98.2% maxTest:97.9%
[26/50] [Loss] train:-0.308(f:-0.493+r:0.072+k:0.001+l:0.112) val:-0.617 test:-0.619 [Accr] train:54.8% val:98.2% test:97.9% maxVal:98.2% maxTest:97.9%
[27/50] [Loss] train:-0.310(f:-0.494+r:0.071+k:0.001+l:0.112) val:-0.617 test:-0.618 [Accr] train:54.8% val:98.2% test:97.9% maxVal:98.2% maxTest:97.9%
[28/50] [Loss] train:-0.313(f:-0.497+r:0.071+k:0.001+l:0.111) val:-0.622 test:-0.622 [Accr] train:54.8% val:98.2% test:98.0% maxVal:98.2% maxTest:97.9%
[29/50] [Loss] train:-0.317(f:-0.499+r:0.070+k:0.001+l:0.111) val:-0.628 test:-0.627 [Accr] train:54.9% val:98.3% test:98.0% maxVal:98.3% maxTest:98.0%
[30/50] [Loss] train:-0.319(f:-0.501+r:0.070+k:0.001+l:0.111) val:-0.629 test:-0.629 [Accr] train:54.9% val:98.2% test:97.9% maxVal:98.3% maxTest:98.0%
[31/50] [Loss] train:-0.321(f:-0.503+r:0.070+k:0.001+l:0.111) val:-0.622 test:-0.622 [Accr] train:54.9% val:98.2% test:97.8% maxVal:98.3% maxTest:98.0%
[32/50] [Loss] train:-0.323(f:-0.503+r:0.068+k:0.001+l:0.111) val:-0.625 test:-0.627 [Accr] train:55.0% val:98.1% test:97.8% maxVal:98.3% maxTest:98.0%
[33/50] [Loss] train:-0.326(f:-0.506+r:0.068+k:0.001+l:0.111) val:-0.626 test:-0.629 [Accr] train:55.0% val:98.1% test:97.8% maxVal:98.3% maxTest:98.0%
[34/50] [Loss] train:-0.328(f:-0.506+r:0.067+k:0.001+l:0.110) val:-0.625 test:-0.625 [Accr] train:55.0% val:98.1% test:97.9% maxVal:98.3% maxTest:98.0%
[35/50] [Loss] train:-0.332(f:-0.509+r:0.066+k:0.001+l:0.110) val:-0.637 test:-0.637 [Accr] train:55.1% val:98.0% test:97.8% maxVal:98.3% maxTest:98.0%
[36/50] [Loss] train:-0.332(f:-0.509+r:0.065+k:0.001+l:0.110) val:-0.626 test:-0.628 [Accr] train:55.3% val:97.7% test:97.5% maxVal:98.3% maxTest:98.0%
[37/50] [Loss] train:-0.335(f:-0.511+r:0.065+k:0.001+l:0.110) val:-0.634 test:-0.636 [Accr] train:55.2% val:98.1% test:97.8% maxVal:98.3% maxTest:98.0%
[38/50] [Loss] train:-0.339(f:-0.513+r:0.063+k:0.001+l:0.110) val:-0.636 test:-0.637 [Accr] train:55.3% val:98.0% test:97.6% maxVal:98.3% maxTest:98.0%
[39/50] [Loss] train:-0.340(f:-0.513+r:0.062+k:0.001+l:0.110) val:-0.626 test:-0.628 [Accr] train:55.4% val:97.6% test:97.4% maxVal:98.3% maxTest:98.0%
[40/50] [Loss] train:-0.343(f:-0.516+r:0.061+k:0.001+l:0.110) val:-0.641 test:-0.638 [Accr] train:55.4% val:97.8% test:97.3% maxVal:98.3% maxTest:98.0%
[41/50] [Loss] train:-0.346(f:-0.517+r:0.060+k:0.001+l:0.109) val:-0.642 test:-0.639 [Accr] train:55.5% val:97.8% test:97.4% maxVal:98.3% maxTest:98.0%
[42/50] [Loss] train:-0.348(f:-0.518+r:0.060+k:0.001+l:0.109) val:-0.638 test:-0.635 [Accr] train:55.5% val:97.9% test:97.5% maxVal:98.3% maxTest:98.0%
[43/50] [Loss] train:-0.350(f:-0.520+r:0.059+k:0.001+l:0.109) val:-0.639 test:-0.638 [Accr] train:55.5% val:97.9% test:97.3% maxVal:98.3% maxTest:98.0%
[44/50] [Loss] train:-0.353(f:-0.522+r:0.058+k:0.001+l:0.109) val:-0.644 test:-0.644 [Accr] train:55.5% val:98.0% test:97.6% maxVal:98.3% maxTest:98.0%
[45/50] [Loss] train:-0.356(f:-0.523+r:0.057+k:0.001+l:0.109) val:-0.647 test:-0.649 [Accr] train:55.5% val:98.1% test:97.6% maxVal:98.3% maxTest:98.0%
[46/50] [Loss] train:-0.359(f:-0.524+r:0.056+k:0.001+l:0.109) val:-0.640 test:-0.640 [Accr] train:55.6% val:97.9% test:97.3% maxVal:98.3% maxTest:98.0%
[47/50] [Loss] train:-0.361(f:-0.526+r:0.055+k:0.001+l:0.109) val:-0.645 test:-0.648 [Accr] train:55.7% val:97.8% test:97.5% maxVal:98.3% maxTest:98.0%
[48/50] [Loss] train:-0.362(f:-0.526+r:0.055+k:0.001+l:0.108) val:-0.639 test:-0.639 [Accr] train:55.7% val:97.9% test:97.4% maxVal:98.3% maxTest:98.0%
[49/50] [Loss] train:-0.365(f:-0.527+r:0.053+k:0.001+l:0.108) val:-0.647 test:-0.646 [Accr] train:55.7% val:97.9% test:97.4% maxVal:98.3% maxTest:98.0%
[50/50] [Loss] train:-0.366(f:-0.527+r:0.052+k:0.001+l:0.108) val:-0.636 test:-0.638 [Accr] train:55.9% val:97.6% test:97.2% maxVal:98.3% maxTest:98.0%
