Text name: ../res/res_mnist_rs_err90_basic_kmix5_choiceNet.txt
[00/40] [Loss] train:0.049(f:-0.114+r:0.046+k:0.000+l:0.116) val:-0.056 test:-0.066 [Accr] train:14.840% val:53.863% test:57.103% maxVal:53.863% maxTest:57.103%
[01/40] [Loss] train:0.039(f:-0.125+r:0.048+k:0.000+l:0.115) val:-0.166 test:-0.173 [Accr] train:16.808% val:74.023% test:76.357% maxVal:74.023% maxTest:76.357%
[02/40] [Loss] train:0.033(f:-0.132+r:0.049+k:0.000+l:0.115) val:-0.233 test:-0.236 [Accr] train:17.443% val:80.990% test:82.699% maxVal:80.990% maxTest:82.699%
[03/40] [Loss] train:0.029(f:-0.136+r:0.049+k:0.000+l:0.115) val:-0.264 test:-0.265 [Accr] train:17.790% val:85.004% test:86.081% maxVal:85.004% maxTest:86.081%
[04/40] [Loss] train:0.027(f:-0.138+r:0.050+k:0.000+l:0.115) val:-0.274 test:-0.283 [Accr] train:18.075% val:87.695% test:88.806% maxVal:87.695% maxTest:88.806%
[05/40] [Loss] train:0.025(f:-0.139+r:0.049+k:0.000+l:0.115) val:-0.297 test:-0.299 [Accr] train:18.204% val:89.670% test:90.368% maxVal:89.670% maxTest:90.368%
[06/40] [Loss] train:0.022(f:-0.142+r:0.049+k:0.000+l:0.115) val:-0.316 test:-0.320 [Accr] train:18.378% val:91.363% test:91.817% maxVal:91.363% maxTest:91.817%
[07/40] [Loss] train:0.020(f:-0.143+r:0.049+k:0.000+l:0.115) val:-0.330 test:-0.332 [Accr] train:18.463% val:92.101% test:92.516% maxVal:92.101% maxTest:92.516%
[08/40] [Loss] train:0.019(f:-0.144+r:0.048+k:0.000+l:0.114) val:-0.343 test:-0.345 [Accr] train:18.480% val:92.687% test:92.794% maxVal:92.687% maxTest:92.794%
[09/40] [Loss] train:0.017(f:-0.145+r:0.047+k:0.000+l:0.114) val:-0.349 test:-0.343 [Accr] train:18.584% val:93.142% test:93.503% maxVal:93.142% maxTest:93.503%
[10/40] [Loss] train:0.015(f:-0.146+r:0.046+k:0.000+l:0.114) val:-0.350 test:-0.352 [Accr] train:18.692% val:93.641% test:93.873% maxVal:93.641% maxTest:93.873%
[11/40] [Loss] train:0.013(f:-0.147+r:0.046+k:0.000+l:0.114) val:-0.352 test:-0.354 [Accr] train:18.690% val:93.663% test:94.007% maxVal:93.663% maxTest:94.007%
[12/40] [Loss] train:0.011(f:-0.148+r:0.045+k:0.000+l:0.114) val:-0.368 test:-0.366 [Accr] train:18.763% val:94.358% test:94.264% maxVal:94.358% maxTest:94.264%
[13/40] [Loss] train:0.010(f:-0.148+r:0.044+k:0.000+l:0.114) val:-0.355 test:-0.358 [Accr] train:18.810% val:94.444% test:94.737% maxVal:94.444% maxTest:94.737%
