Text name: ../res/res_mnist_rs_err90_basic_tau_inv1e-06_choiceNet.txt
[00/40] [Loss] train:0.051(f:-0.114+r:0.049+k:0.001+l:0.116) val:-0.059 test:-0.070 [Accr] train:15.311% val:58.919% test:61.493% maxVal:58.919% maxTest:61.493%
[01/40] [Loss] train:0.043(f:-0.123+r:0.050+k:0.001+l:0.115) val:-0.152 test:-0.156 [Accr] train:16.987% val:77.127% test:78.598% maxVal:77.127% maxTest:78.598%
[02/40] [Loss] train:0.037(f:-0.130+r:0.051+k:0.001+l:0.115) val:-0.210 test:-0.216 [Accr] train:17.534% val:83.290% test:84.272% maxVal:83.290% maxTest:84.272%
[03/40] [Loss] train:0.034(f:-0.133+r:0.051+k:0.001+l:0.115) val:-0.237 test:-0.246 [Accr] train:17.788% val:86.003% test:86.904% maxVal:86.003% maxTest:86.904%
[04/40] [Loss] train:0.032(f:-0.135+r:0.051+k:0.001+l:0.115) val:-0.255 test:-0.265 [Accr] train:18.097% val:88.346% test:88.528% maxVal:88.346% maxTest:88.528%
[05/40] [Loss] train:0.029(f:-0.137+r:0.051+k:0.001+l:0.115) val:-0.281 test:-0.284 [Accr] train:18.148% val:89.670% test:89.648% maxVal:89.670% maxTest:89.648%
[06/40] [Loss] train:0.027(f:-0.139+r:0.050+k:0.001+l:0.115) val:-0.289 test:-0.296 [Accr] train:18.328% val:91.406% test:91.283% maxVal:91.406% maxTest:91.283%
[07/40] [Loss] train:0.025(f:-0.141+r:0.049+k:0.001+l:0.115) val:-0.301 test:-0.308 [Accr] train:18.445% val:92.101% test:91.920% maxVal:92.101% maxTest:91.920%
[08/40] [Loss] train:0.023(f:-0.142+r:0.049+k:0.001+l:0.114) val:-0.319 test:-0.324 [Accr] train:18.504% val:92.535% test:92.290% maxVal:92.535% maxTest:92.290%
[09/40] [Loss] train:0.020(f:-0.143+r:0.048+k:0.001+l:0.114) val:-0.326 test:-0.327 [Accr] train:18.578% val:93.034% test:92.743% maxVal:93.034% maxTest:92.743%
[10/40] [Loss] train:0.018(f:-0.144+r:0.047+k:0.001+l:0.114) val:-0.336 test:-0.337 [Accr] train:18.617% val:93.490% test:93.267% maxVal:93.490% maxTest:93.267%
[11/40] [Loss] train:0.016(f:-0.145+r:0.046+k:0.001+l:0.114) val:-0.336 test:-0.341 [Accr] train:18.657% val:93.598% test:93.390% maxVal:93.598% maxTest:93.390%
[12/40] [Loss] train:0.014(f:-0.146+r:0.046+k:0.001+l:0.114) val:-0.343 test:-0.347 [Accr] train:18.750% val:93.750% test:93.565% maxVal:93.750% maxTest:93.565%
[13/40] [Loss] train:0.013(f:-0.146+r:0.044+k:0.001+l:0.114) val:-0.336 test:-0.341 [Accr] train:18.794% val:94.076% test:94.058% maxVal:94.076% maxTest:94.058%
[14/40] [Loss] train:0.011(f:-0.147+r:0.043+k:0.001+l:0.113) val:-0.349 test:-0.350 [Accr] train:18.781% val:94.271% test:94.202% maxVal:94.271% maxTest:94.202%
[15/40] [Loss] train:0.009(f:-0.147+r:0.042+k:0.001+l:0.113) val:-0.357 test:-0.357 [Accr] train:18.810% val:94.444% test:94.243% maxVal:94.444% maxTest:94.243%
[16/40] [Loss] train:0.007(f:-0.149+r:0.041+k:0.001+l:0.113) val:-0.362 test:-0.361 [Accr] train:18.887% val:94.596% test:94.572% maxVal:94.596% maxTest:94.572%
