Text name: ../res/res_mnist_rs_err90_basic_tau_inv1e-08_choiceNet.txt
[00/40] [Loss] train:0.051(f:-0.114+r:0.049+k:0.001+l:0.116) val:-0.059 test:-0.070 [Accr] train:15.3% val:58.9% test:61.2% maxVal:58.9% maxTest:61.2%
[01/40] [Loss] train:0.043(f:-0.123+r:0.050+k:0.001+l:0.115) val:-0.151 test:-0.156 [Accr] train:17.0% val:77.3% test:78.4% maxVal:77.3% maxTest:78.4%
[02/40] [Loss] train:0.037(f:-0.130+r:0.051+k:0.001+l:0.115) val:-0.208 test:-0.216 [Accr] train:17.6% val:83.3% test:84.4% maxVal:83.3% maxTest:84.4%
[03/40] [Loss] train:0.034(f:-0.133+r:0.051+k:0.001+l:0.115) val:-0.236 test:-0.245 [Accr] train:17.8% val:85.7% test:86.6% maxVal:85.7% maxTest:86.6%
[04/40] [Loss] train:0.032(f:-0.135+r:0.051+k:0.001+l:0.115) val:-0.255 test:-0.265 [Accr] train:18.1% val:88.1% test:88.6% maxVal:88.1% maxTest:88.6%
[05/40] [Loss] train:0.030(f:-0.137+r:0.051+k:0.001+l:0.115) val:-0.279 test:-0.282 [Accr] train:18.2% val:89.5% test:89.6% maxVal:89.5% maxTest:89.6%
[06/40] [Loss] train:0.027(f:-0.139+r:0.050+k:0.001+l:0.115) val:-0.289 test:-0.297 [Accr] train:18.3% val:91.2% test:91.1% maxVal:91.2% maxTest:91.1%
[07/40] [Loss] train:0.025(f:-0.140+r:0.049+k:0.001+l:0.115) val:-0.300 test:-0.306 [Accr] train:18.4% val:92.0% test:91.9% maxVal:92.0% maxTest:91.9%
[08/40] [Loss] train:0.023(f:-0.142+r:0.049+k:0.001+l:0.114) val:-0.317 test:-0.322 [Accr] train:18.5% val:92.4% test:92.4% maxVal:92.4% maxTest:92.4%
[09/40] [Loss] train:0.020(f:-0.143+r:0.048+k:0.001+l:0.114) val:-0.323 test:-0.324 [Accr] train:18.6% val:92.9% test:92.8% maxVal:92.9% maxTest:92.8%
[10/40] [Loss] train:0.018(f:-0.144+r:0.047+k:0.001+l:0.114) val:-0.335 test:-0.336 [Accr] train:18.6% val:93.3% test:93.2% maxVal:93.3% maxTest:93.2%
[11/40] [Loss] train:0.017(f:-0.144+r:0.046+k:0.001+l:0.114) val:-0.332 test:-0.337 [Accr] train:18.7% val:93.5% test:93.3% maxVal:93.5% maxTest:93.3%
[12/40] [Loss] train:0.014(f:-0.146+r:0.045+k:0.001+l:0.114) val:-0.340 test:-0.344 [Accr] train:18.8% val:93.9% test:93.6% maxVal:93.9% maxTest:93.6%
[13/40] [Loss] train:0.013(f:-0.146+r:0.044+k:0.001+l:0.114) val:-0.337 test:-0.342 [Accr] train:18.8% val:94.2% test:94.1% maxVal:94.2% maxTest:94.1%
[14/40] [Loss] train:0.012(f:-0.146+r:0.043+k:0.001+l:0.113) val:-0.346 test:-0.347 [Accr] train:18.8% val:94.2% test:94.2% maxVal:94.2% maxTest:94.2%
[15/40] [Loss] train:0.009(f:-0.147+r:0.042+k:0.001+l:0.113) val:-0.355 test:-0.355 [Accr] train:18.8% val:94.3% test:94.3% maxVal:94.3% maxTest:94.3%
[16/40] [Loss] train:0.007(f:-0.149+r:0.041+k:0.001+l:0.113) val:-0.365 test:-0.363 [Accr] train:18.9% val:94.6% test:94.5% maxVal:94.6% maxTest:94.5%
[17/40] [Loss] train:0.005(f:-0.149+r:0.040+k:0.001+l:0.113) val:-0.362 test:-0.364 [Accr] train:18.9% val:94.7% test:94.6% maxVal:94.7% maxTest:94.6%
[18/40] [Loss] train:0.003(f:-0.150+r:0.039+k:0.001+l:0.113) val:-0.366 test:-0.370 [Accr] train:18.9% val:94.7% test:94.7% maxVal:94.7% maxTest:94.7%
[19/40] [Loss] train:0.002(f:-0.150+r:0.037+k:0.001+l:0.113) val:-0.363 test:-0.366 [Accr] train:18.9% val:94.9% test:95.1% maxVal:94.9% maxTest:95.1%
[20/40] [Loss] train:0.001(f:-0.150+r:0.037+k:0.001+l:0.113) val:-0.367 test:-0.369 [Accr] train:19.0% val:95.0% test:95.1% maxVal:95.0% maxTest:95.1%
[21/40] [Loss] train:0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.371 test:-0.371 [Accr] train:18.9% val:94.9% test:95.0% maxVal:95.0% maxTest:95.1%
[22/40] [Loss] train:0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.367 test:-0.369 [Accr] train:18.9% val:95.0% test:95.0% maxVal:95.0% maxTest:95.1%
[23/40] [Loss] train:-0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.369 test:-0.370 [Accr] train:19.0% val:94.9% test:95.0% maxVal:95.0% maxTest:95.1%
[24/40] [Loss] train:-0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.371 [Accr] train:18.9% val:95.0% test:95.1% maxVal:95.0% maxTest:95.1%
[25/40] [Loss] train:-0.001(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.370 test:-0.370 [Accr] train:19.0% val:94.9% test:95.2% maxVal:95.0% maxTest:95.1%
[26/40] [Loss] train:-0.001(f:-0.151+r:0.036+k:0.001+l:0.113) val:-0.371 test:-0.371 [Accr] train:19.0% val:94.9% test:95.0% maxVal:95.0% maxTest:95.1%
[27/40] [Loss] train:-0.001(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.372 test:-0.377 [Accr] train:19.0% val:95.0% test:95.1% maxVal:95.0% maxTest:95.1%
[28/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.375 test:-0.374 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[29/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.372 test:-0.374 [Accr] train:19.0% val:94.9% test:95.2% maxVal:95.0% maxTest:95.1%
[30/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.378 test:-0.378 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[31/40] [Loss] train:-0.001(f:-0.151+r:0.036+k:0.001+l:0.113) val:-0.370 test:-0.370 [Accr] train:19.0% val:94.8% test:95.1% maxVal:95.0% maxTest:95.1%
[32/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.373 test:-0.374 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[33/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.368 test:-0.371 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[34/40] [Loss] train:-0.002(f:-0.151+r:0.036+k:0.001+l:0.113) val:-0.370 test:-0.371 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[35/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.369 test:-0.373 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
[36/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.370 test:-0.372 [Accr] train:19.0% val:95.0% test:95.2% maxVal:95.0% maxTest:95.1%
[37/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.374 test:-0.376 [Accr] train:19.0% val:94.9% test:95.2% maxVal:95.0% maxTest:95.1%
[38/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.373 test:-0.374 [Accr] train:19.0% val:94.9% test:95.1% maxVal:95.0% maxTest:95.1%
