Text name: ../res/res_mnist_rs_err90_basic_tau_inv1e-02_choiceNet.txt
[00/40] [Loss] train:0.051(f:-0.115+r:0.049+k:0.001+l:0.116) val:-0.059 test:-0.070 [Accr] train:15.3% val:59.3% test:61.4% maxVal:59.3% maxTest:61.4%
[01/40] [Loss] train:0.043(f:-0.123+r:0.050+k:0.001+l:0.115) val:-0.151 test:-0.156 [Accr] train:17.0% val:77.1% test:78.4% maxVal:77.1% maxTest:78.4%
[02/40] [Loss] train:0.037(f:-0.130+r:0.051+k:0.001+l:0.115) val:-0.209 test:-0.216 [Accr] train:17.5% val:83.3% test:84.0% maxVal:83.3% maxTest:84.0%
[03/40] [Loss] train:0.034(f:-0.133+r:0.051+k:0.001+l:0.115) val:-0.239 test:-0.247 [Accr] train:17.8% val:86.0% test:86.3% maxVal:86.0% maxTest:86.3%
[04/40] [Loss] train:0.032(f:-0.135+r:0.051+k:0.001+l:0.115) val:-0.255 test:-0.265 [Accr] train:18.1% val:88.1% test:88.3% maxVal:88.1% maxTest:88.3%
[05/40] [Loss] train:0.030(f:-0.137+r:0.051+k:0.001+l:0.115) val:-0.281 test:-0.284 [Accr] train:18.2% val:89.7% test:89.5% maxVal:89.7% maxTest:89.5%
[06/40] [Loss] train:0.027(f:-0.139+r:0.050+k:0.001+l:0.115) val:-0.291 test:-0.297 [Accr] train:18.3% val:91.2% test:90.9% maxVal:91.2% maxTest:90.9%
[07/40] [Loss] train:0.025(f:-0.140+r:0.049+k:0.001+l:0.115) val:-0.302 test:-0.308 [Accr] train:18.4% val:92.0% test:91.6% maxVal:92.0% maxTest:91.6%
[08/40] [Loss] train:0.023(f:-0.142+r:0.049+k:0.001+l:0.114) val:-0.320 test:-0.325 [Accr] train:18.5% val:92.8% test:92.3% maxVal:92.8% maxTest:92.3%
[09/40] [Loss] train:0.021(f:-0.143+r:0.048+k:0.001+l:0.114) val:-0.325 test:-0.326 [Accr] train:18.6% val:92.9% test:92.7% maxVal:92.9% maxTest:92.7%
[10/40] [Loss] train:0.019(f:-0.144+r:0.047+k:0.001+l:0.114) val:-0.337 test:-0.337 [Accr] train:18.6% val:93.3% test:93.1% maxVal:93.3% maxTest:93.1%
[11/40] [Loss] train:0.017(f:-0.145+r:0.046+k:0.001+l:0.114) val:-0.336 test:-0.341 [Accr] train:18.6% val:93.5% test:93.2% maxVal:93.5% maxTest:93.2%
[12/40] [Loss] train:0.014(f:-0.146+r:0.046+k:0.001+l:0.114) val:-0.345 test:-0.349 [Accr] train:18.7% val:93.7% test:93.3% maxVal:93.7% maxTest:93.3%
[13/40] [Loss] train:0.013(f:-0.146+r:0.044+k:0.001+l:0.114) val:-0.338 test:-0.343 [Accr] train:18.8% val:94.1% test:94.0% maxVal:94.1% maxTest:94.0%
[14/40] [Loss] train:0.012(f:-0.147+r:0.044+k:0.001+l:0.113) val:-0.350 test:-0.350 [Accr] train:18.8% val:94.1% test:94.0% maxVal:94.1% maxTest:94.0%
[15/40] [Loss] train:0.010(f:-0.147+r:0.042+k:0.001+l:0.113) val:-0.355 test:-0.355 [Accr] train:18.8% val:94.4% test:94.2% maxVal:94.4% maxTest:94.2%
[16/40] [Loss] train:0.007(f:-0.149+r:0.042+k:0.001+l:0.113) val:-0.366 test:-0.367 [Accr] train:18.9% val:94.5% test:94.3% maxVal:94.5% maxTest:94.3%
[17/40] [Loss] train:0.005(f:-0.149+r:0.040+k:0.001+l:0.113) val:-0.363 test:-0.364 [Accr] train:18.9% val:94.5% test:94.4% maxVal:94.5% maxTest:94.3%
[18/40] [Loss] train:0.003(f:-0.150+r:0.039+k:0.001+l:0.113) val:-0.368 test:-0.372 [Accr] train:18.9% val:94.9% test:94.7% maxVal:94.9% maxTest:94.7%
[19/40] [Loss] train:0.002(f:-0.150+r:0.038+k:0.001+l:0.113) val:-0.368 test:-0.369 [Accr] train:18.9% val:95.2% test:94.9% maxVal:95.2% maxTest:94.9%
[20/40] [Loss] train:0.001(f:-0.150+r:0.038+k:0.001+l:0.113) val:-0.368 test:-0.370 [Accr] train:19.0% val:95.1% test:94.8% maxVal:95.2% maxTest:94.9%
[21/40] [Loss] train:0.000(f:-0.151+r:0.038+k:0.001+l:0.113) val:-0.373 test:-0.373 [Accr] train:18.9% val:95.0% test:94.7% maxVal:95.2% maxTest:94.9%
[22/40] [Loss] train:0.000(f:-0.151+r:0.038+k:0.001+l:0.113) val:-0.371 test:-0.371 [Accr] train:19.0% val:95.1% test:94.8% maxVal:95.2% maxTest:94.9%
[23/40] [Loss] train:0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.370 test:-0.372 [Accr] train:19.0% val:95.0% test:94.8% maxVal:95.2% maxTest:94.9%
[24/40] [Loss] train:-0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.376 test:-0.373 [Accr] train:18.9% val:95.1% test:94.9% maxVal:95.2% maxTest:94.9%
[25/40] [Loss] train:-0.001(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.373 test:-0.372 [Accr] train:19.0% val:95.1% test:94.9% maxVal:95.2% maxTest:94.9%
[26/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.374 [Accr] train:19.0% val:95.1% test:94.8% maxVal:95.2% maxTest:94.9%
[27/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.378 [Accr] train:19.0% val:95.1% test:94.9% maxVal:95.2% maxTest:94.9%
[28/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.377 test:-0.376 [Accr] train:19.0% val:95.1% test:94.9% maxVal:95.2% maxTest:94.9%
[29/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.375 [Accr] train:19.0% val:95.1% test:95.0% maxVal:95.2% maxTest:94.9%
[30/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.379 test:-0.379 [Accr] train:19.0% val:95.2% test:95.0% maxVal:95.2% maxTest:95.0%
[31/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.372 [Accr] train:19.0% val:95.1% test:94.9% maxVal:95.2% maxTest:95.0%
[32/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.375 [Accr] train:19.0% val:95.2% test:95.0% maxVal:95.2% maxTest:95.0%
[33/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.369 test:-0.373 [Accr] train:19.0% val:95.2% test:95.0% maxVal:95.2% maxTest:95.0%
[34/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.373 [Accr] train:19.0% val:95.0% test:95.0% maxVal:95.2% maxTest:95.0%
[35/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.374 [Accr] train:19.0% val:95.1% test:95.0% maxVal:95.2% maxTest:95.0%
[36/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.373 test:-0.375 [Accr] train:19.0% val:95.1% test:94.9% maxVal:95.2% maxTest:95.0%
[37/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.375 test:-0.377 [Accr] train:19.0% val:95.2% test:95.0% maxVal:95.2% maxTest:95.0%
[38/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.375 [Accr] train:19.0% val:95.0% test:94.9% maxVal:95.2% maxTest:95.0%
[39/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.369 test:-0.371 [Accr] train:19.0% val:95.1% test:95.0% maxVal:95.2% maxTest:95.0%
[40/40] [Loss] train:-0.002(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.376 test:-0.376 [Accr] train:19.0% val:95.1% test:95.0% maxVal:95.2% maxTest:95.0%
