Text name: ../res/res_mnist_rp_err50_basic_choiceNet.txt
[00/50] [Loss] train:-0.216(f:-0.396+r:0.063+k:0.001+l:0.116) val:-0.332 test:-0.340 [Accr] train:65.9% val:88.2% test:88.2% maxVal:88.2% maxTest:88.2%
[01/50] [Loss] train:-0.285(f:-0.471+r:0.070+k:0.001+l:0.115) val:-0.435 test:-0.437 [Accr] train:69.4% val:92.9% test:93.0% maxVal:92.9% maxTest:93.0%
[02/50] [Loss] train:-0.324(f:-0.513+r:0.073+k:0.001+l:0.115) val:-0.489 test:-0.489 [Accr] train:70.9% val:94.8% test:94.9% maxVal:94.8% maxTest:94.9%
[03/50] [Loss] train:-0.347(f:-0.539+r:0.076+k:0.001+l:0.115) val:-0.520 test:-0.520 [Accr] train:71.9% val:95.9% test:95.9% maxVal:95.9% maxTest:95.9%
[04/50] [Loss] train:-0.365(f:-0.559+r:0.077+k:0.001+l:0.115) val:-0.546 test:-0.545 [Accr] train:72.5% val:96.6% test:96.6% maxVal:96.6% maxTest:96.6%
[05/50] [Loss] train:-0.378(f:-0.573+r:0.079+k:0.001+l:0.115) val:-0.565 test:-0.563 [Accr] train:72.8% val:97.0% test:97.1% maxVal:97.0% maxTest:97.1%
[06/50] [Loss] train:-0.389(f:-0.585+r:0.080+k:0.001+l:0.115) val:-0.579 test:-0.578 [Accr] train:73.0% val:97.4% test:97.4% maxVal:97.4% maxTest:97.4%
[07/50] [Loss] train:-0.399(f:-0.595+r:0.080+k:0.001+l:0.115) val:-0.593 test:-0.592 [Accr] train:73.2% val:97.8% test:97.6% maxVal:97.8% maxTest:97.6%
[08/50] [Loss] train:-0.408(f:-0.605+r:0.081+k:0.001+l:0.114) val:-0.604 test:-0.601 [Accr] train:73.4% val:97.9% test:97.8% maxVal:97.9% maxTest:97.8%
[09/50] [Loss] train:-0.416(f:-0.613+r:0.082+k:0.001+l:0.114) val:-0.617 test:-0.614 [Accr] train:73.5% val:98.2% test:98.0% maxVal:98.2% maxTest:98.0%
[10/50] [Loss] train:-0.422(f:-0.620+r:0.083+k:0.001+l:0.114) val:-0.623 test:-0.622 [Accr] train:73.6% val:98.3% test:98.2% maxVal:98.3% maxTest:98.2%
[11/50] [Loss] train:-0.428(f:-0.626+r:0.083+k:0.001+l:0.114) val:-0.629 test:-0.630 [Accr] train:73.7% val:98.4% test:98.3% maxVal:98.4% maxTest:98.3%
[12/50] [Loss] train:-0.435(f:-0.634+r:0.084+k:0.001+l:0.114) val:-0.639 test:-0.639 [Accr] train:73.8% val:98.6% test:98.4% maxVal:98.6% maxTest:98.4%
[13/50] [Loss] train:-0.440(f:-0.638+r:0.084+k:0.001+l:0.114) val:-0.648 test:-0.647 [Accr] train:73.9% val:98.6% test:98.5% maxVal:98.6% maxTest:98.5%
[14/50] [Loss] train:-0.444(f:-0.643+r:0.085+k:0.001+l:0.113) val:-0.653 test:-0.652 [Accr] train:73.9% val:98.6% test:98.6% maxVal:98.6% maxTest:98.6%
[15/50] [Loss] train:-0.449(f:-0.648+r:0.084+k:0.001+l:0.113) val:-0.659 test:-0.658 [Accr] train:74.0% val:98.7% test:98.7% maxVal:98.7% maxTest:98.7%
[16/50] [Loss] train:-0.454(f:-0.653+r:0.084+k:0.001+l:0.113) val:-0.667 test:-0.664 [Accr] train:74.0% val:98.7% test:98.7% maxVal:98.7% maxTest:98.7%
[17/50] [Loss] train:-0.458(f:-0.656+r:0.084+k:0.001+l:0.113) val:-0.671 test:-0.669 [Accr] train:74.1% val:98.8% test:98.7% maxVal:98.8% maxTest:98.7%
[18/50] [Loss] train:-0.463(f:-0.663+r:0.085+k:0.001+l:0.113) val:-0.678 test:-0.678 [Accr] train:74.2% val:98.8% test:98.8% maxVal:98.8% maxTest:98.8%
