Text name: ../res/res_mnist_rs_err90_basic_kmix2_choiceNet.txt
[00/40] [Loss] train:0.033(f:-0.123+r:0.041+k:0.000+l:0.116) val:-0.148 test:-0.161 [Accr] train:15.227% val:58.377% test:60.578% maxVal:58.377% maxTest:60.578%
[01/40] [Loss] train:0.022(f:-0.137+r:0.043+k:0.000+l:0.115) val:-0.282 test:-0.292 [Accr] train:17.082% val:78.689% test:79.194% maxVal:78.689% maxTest:79.194%
[02/40] [Loss] train:0.016(f:-0.144+r:0.045+k:0.000+l:0.115) val:-0.356 test:-0.361 [Accr] train:17.821% val:85.113% test:85.465% maxVal:85.113% maxTest:85.465%
[03/40] [Loss] train:0.013(f:-0.148+r:0.046+k:0.000+l:0.115) val:-0.387 test:-0.394 [Accr] train:18.120% val:88.759% test:88.713% maxVal:88.759% maxTest:88.713%
[04/40] [Loss] train:0.010(f:-0.151+r:0.046+k:0.000+l:0.115) val:-0.408 test:-0.416 [Accr] train:18.352% val:90.213% test:90.532% maxVal:90.213% maxTest:90.532%
[05/40] [Loss] train:0.008(f:-0.152+r:0.045+k:0.000+l:0.115) val:-0.422 test:-0.427 [Accr] train:18.536% val:91.710% test:91.499% maxVal:91.710% maxTest:91.499%
[06/40] [Loss] train:0.004(f:-0.155+r:0.044+k:0.000+l:0.115) val:-0.429 test:-0.437 [Accr] train:18.686% val:92.839% test:92.609% maxVal:92.839% maxTest:92.609%
[07/40] [Loss] train:0.002(f:-0.157+r:0.044+k:0.000+l:0.115) val:-0.446 test:-0.452 [Accr] train:18.732% val:92.622% test:93.133% maxVal:92.839% maxTest:92.609%
[08/40] [Loss] train:0.001(f:-0.157+r:0.043+k:0.000+l:0.114) val:-0.454 test:-0.451 [Accr] train:18.849% val:93.316% test:93.586% maxVal:93.316% maxTest:93.586%
[09/40] [Loss] train:-0.001(f:-0.158+r:0.042+k:0.000+l:0.114) val:-0.452 test:-0.454 [Accr] train:18.912% val:93.707% test:93.945% maxVal:93.707% maxTest:93.945%
[10/40] [Loss] train:-0.002(f:-0.158+r:0.042+k:0.000+l:0.114) val:-0.458 test:-0.460 [Accr] train:19.011% val:94.032% test:94.480% maxVal:94.032% maxTest:94.480%
[11/40] [Loss] train:-0.004(f:-0.159+r:0.041+k:0.000+l:0.114) val:-0.450 test:-0.452 [Accr] train:19.029% val:94.162% test:94.500% maxVal:94.162% maxTest:94.500%
[12/40] [Loss] train:-0.007(f:-0.162+r:0.041+k:0.000+l:0.114) val:-0.467 test:-0.470 [Accr] train:19.150% val:94.293% test:94.809% maxVal:94.293% maxTest:94.809%
