Text name: ../res/res_mnist_rs_err90_basic_kmix20_choiceNet.txt
[00/40] [Loss] train:0.053(f:-0.116+r:0.050+k:0.003+l:0.116) val:-0.067 test:-0.076 [Accr] train:15.928% val:66.319% test:67.948% maxVal:66.319% maxTest:67.948%
[01/40] [Loss] train:0.045(f:-0.125+r:0.052+k:0.003+l:0.115) val:-0.154 test:-0.161 [Accr] train:17.211% val:79.991% test:80.602% maxVal:79.991% maxTest:80.602%
[02/40] [Loss] train:0.041(f:-0.130+r:0.053+k:0.003+l:0.115) val:-0.203 test:-0.211 [Accr] train:17.768% val:85.720% test:86.205% maxVal:85.720% maxTest:86.205%
[03/40] [Loss] train:0.038(f:-0.133+r:0.053+k:0.003+l:0.115) val:-0.232 test:-0.240 [Accr] train:18.069% val:88.563% test:88.888% maxVal:88.563% maxTest:88.888%
[04/40] [Loss] train:0.034(f:-0.136+r:0.052+k:0.003+l:0.115) val:-0.254 test:-0.263 [Accr] train:18.213% val:90.321% test:90.419% maxVal:90.321% maxTest:90.419%
[05/40] [Loss] train:0.032(f:-0.138+r:0.052+k:0.003+l:0.115) val:-0.272 test:-0.278 [Accr] train:18.348% val:91.580% test:91.488% maxVal:91.580% maxTest:91.488%
[06/40] [Loss] train:0.030(f:-0.140+r:0.052+k:0.003+l:0.115) val:-0.288 test:-0.294 [Accr] train:18.443% val:92.448% test:92.393% maxVal:92.448% maxTest:92.393%
[07/40] [Loss] train:0.027(f:-0.142+r:0.051+k:0.003+l:0.115) val:-0.301 test:-0.307 [Accr] train:18.575% val:92.839% test:92.907% maxVal:92.839% maxTest:92.907%
[08/40] [Loss] train:0.025(f:-0.143+r:0.050+k:0.003+l:0.114) val:-0.309 test:-0.316 [Accr] train:18.589% val:93.316% test:93.390% maxVal:93.316% maxTest:93.390%
[09/40] [Loss] train:0.024(f:-0.143+r:0.050+k:0.003+l:0.114) val:-0.317 test:-0.322 [Accr] train:18.679% val:93.837% test:93.606% maxVal:93.837% maxTest:93.606%
[10/40] [Loss] train:0.021(f:-0.145+r:0.049+k:0.003+l:0.114) val:-0.325 test:-0.331 [Accr] train:18.703% val:94.184% test:94.182% maxVal:94.184% maxTest:94.182%
[11/40] [Loss] train:0.019(f:-0.146+r:0.048+k:0.003+l:0.114) val:-0.333 test:-0.337 [Accr] train:18.739% val:94.466% test:94.336% maxVal:94.466% maxTest:94.336%
[12/40] [Loss] train:0.016(f:-0.148+r:0.047+k:0.003+l:0.114) val:-0.342 test:-0.348 [Accr] train:18.790% val:94.423% test:94.398% maxVal:94.466% maxTest:94.336%
[13/40] [Loss] train:0.015(f:-0.148+r:0.046+k:0.003+l:0.114) val:-0.338 test:-0.344 [Accr] train:18.849% val:94.835% test:94.706% maxVal:94.835% maxTest:94.706%
[14/40] [Loss] train:0.012(f:-0.149+r:0.045+k:0.003+l:0.113) val:-0.345 test:-0.350 [Accr] train:18.891% val:94.835% test:94.737% maxVal:94.835% maxTest:94.706%
[15/40] [Loss] train:0.011(f:-0.150+r:0.044+k:0.003+l:0.113) val:-0.350 test:-0.354 [Accr] train:18.896% val:94.922% test:94.932% maxVal:94.922% maxTest:94.932%
[16/40] [Loss] train:0.008(f:-0.151+r:0.043+k:0.003+l:0.113) val:-0.348 test:-0.353 [Accr] train:18.976% val:94.748% test:94.850% maxVal:94.922% maxTest:94.932%
[17/40] [Loss] train:0.007(f:-0.152+r:0.042+k:0.003+l:0.113) val:-0.357 test:-0.358 [Accr] train:19.015% val:95.095% test:95.179% maxVal:95.095% maxTest:95.179%
[18/40] [Loss] train:0.005(f:-0.153+r:0.041+k:0.003+l:0.113) val:-0.359 test:-0.362 [Accr] train:19.017% val:95.161% test:95.374% maxVal:95.161% maxTest:95.374%
[19/40] [Loss] train:0.002(f:-0.154+r:0.040+k:0.003+l:0.113) val:-0.362 test:-0.370 [Accr] train:19.057% val:95.204% test:95.446% maxVal:95.204% maxTest:95.446%
