Text name: ../res/res_mnist_rs_err90_basic_tau_inv1e-10_choiceNet.txt
[00/40] [Loss] train:0.051(f:-0.115+r:0.049+k:0.001+l:0.116) val:-0.059 test:-0.070 [Accr] train:15.269% val:59.375% test:61.256% maxVal:59.375% maxTest:61.256%
[01/40] [Loss] train:0.043(f:-0.123+r:0.050+k:0.001+l:0.115) val:-0.151 test:-0.155 [Accr] train:16.939% val:77.279% test:78.403% maxVal:77.279% maxTest:78.403%
[02/40] [Loss] train:0.038(f:-0.130+r:0.051+k:0.001+l:0.115) val:-0.208 test:-0.215 [Accr] train:17.571% val:83.073% test:84.426% maxVal:83.073% maxTest:84.426%
[03/40] [Loss] train:0.034(f:-0.133+r:0.051+k:0.001+l:0.115) val:-0.237 test:-0.246 [Accr] train:17.821% val:85.959% test:86.688% maxVal:85.959% maxTest:86.688%
[04/40] [Loss] train:0.032(f:-0.135+r:0.051+k:0.001+l:0.115) val:-0.255 test:-0.266 [Accr] train:18.067% val:88.194% test:88.435% maxVal:88.194% maxTest:88.435%
[05/40] [Loss] train:0.030(f:-0.137+r:0.051+k:0.001+l:0.115) val:-0.279 test:-0.283 [Accr] train:18.177% val:89.692% test:89.844% maxVal:89.692% maxTest:89.844%
[06/40] [Loss] train:0.027(f:-0.139+r:0.050+k:0.001+l:0.115) val:-0.289 test:-0.297 [Accr] train:18.308% val:91.254% test:91.190% maxVal:91.254% maxTest:91.190%
[07/40] [Loss] train:0.025(f:-0.140+r:0.049+k:0.001+l:0.115) val:-0.299 test:-0.307 [Accr] train:18.473% val:91.905% test:91.920% maxVal:91.905% maxTest:91.920%
[08/40] [Loss] train:0.023(f:-0.142+r:0.049+k:0.001+l:0.114) val:-0.319 test:-0.323 [Accr] train:18.474% val:92.513% test:92.444% maxVal:92.513% maxTest:92.444%
[09/40] [Loss] train:0.021(f:-0.143+r:0.048+k:0.001+l:0.114) val:-0.325 test:-0.325 [Accr] train:18.544% val:92.795% test:92.876% maxVal:92.795% maxTest:92.876%
[10/40] [Loss] train:0.018(f:-0.144+r:0.047+k:0.001+l:0.114) val:-0.336 test:-0.338 [Accr] train:18.624% val:93.338% test:93.318% maxVal:93.338% maxTest:93.318%
[11/40] [Loss] train:0.017(f:-0.145+r:0.046+k:0.001+l:0.114) val:-0.334 test:-0.339 [Accr] train:18.670% val:93.273% test:93.524% maxVal:93.338% maxTest:93.318%
[12/40] [Loss] train:0.014(f:-0.146+r:0.045+k:0.001+l:0.114) val:-0.342 test:-0.347 [Accr] train:18.743% val:93.641% test:93.709% maxVal:93.641% maxTest:93.709%
[13/40] [Loss] train:0.013(f:-0.146+r:0.044+k:0.001+l:0.114) val:-0.334 test:-0.340 [Accr] train:18.776% val:94.076% test:94.038% maxVal:94.076% maxTest:94.038%
[14/40] [Loss] train:0.012(f:-0.147+r:0.044+k:0.001+l:0.113) val:-0.347 test:-0.349 [Accr] train:18.783% val:94.206% test:94.202% maxVal:94.206% maxTest:94.202%
[15/40] [Loss] train:0.010(f:-0.147+r:0.042+k:0.001+l:0.113) val:-0.356 test:-0.356 [Accr] train:18.797% val:94.206% test:94.387% maxVal:94.206% maxTest:94.202%
[16/40] [Loss] train:0.006(f:-0.149+r:0.041+k:0.001+l:0.113) val:-0.365 test:-0.365 [Accr] train:18.887% val:94.444% test:94.511% maxVal:94.444% maxTest:94.511%
[17/40] [Loss] train:0.005(f:-0.149+r:0.040+k:0.001+l:0.113) val:-0.360 test:-0.362 [Accr] train:18.902% val:94.683% test:94.449% maxVal:94.683% maxTest:94.449%
[18/40] [Loss] train:0.003(f:-0.150+r:0.039+k:0.001+l:0.113) val:-0.365 test:-0.370 [Accr] train:18.892% val:94.878% test:94.829% maxVal:94.878% maxTest:94.829%
[19/40] [Loss] train:0.001(f:-0.150+r:0.037+k:0.001+l:0.113) val:-0.367 test:-0.370 [Accr] train:18.918% val:95.009% test:95.066% maxVal:95.009% maxTest:95.066%
[20/40] [Loss] train:0.001(f:-0.150+r:0.037+k:0.001+l:0.113) val:-0.367 test:-0.370 [Accr] train:18.940% val:95.009% test:95.086% maxVal:95.009% maxTest:95.066%
[21/40] [Loss] train:0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.372 [Accr] train:18.920% val:94.900% test:95.004% maxVal:95.009% maxTest:95.066%
[22/40] [Loss] train:0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.369 test:-0.371 [Accr] train:18.938% val:94.900% test:95.025% maxVal:95.009% maxTest:95.066%
[23/40] [Loss] train:-0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.369 test:-0.371 [Accr] train:18.949% val:94.944% test:95.138% maxVal:95.009% maxTest:95.066%
[24/40] [Loss] train:-0.000(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.374 test:-0.373 [Accr] train:18.927% val:94.878% test:95.107% maxVal:95.009% maxTest:95.066%
[25/40] [Loss] train:-0.001(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.371 test:-0.371 [Accr] train:18.985% val:94.944% test:95.045% maxVal:95.009% maxTest:95.066%
[26/40] [Loss] train:-0.001(f:-0.151+r:0.037+k:0.001+l:0.113) val:-0.373 test:-0.373 [Accr] train:18.989% val:94.922% test:95.127% maxVal:95.009% maxTest:95.066%
[27/40] [Loss] train:-0.001(f:-0.152+r:0.037+k:0.001+l:0.113) val:-0.372 test:-0.378 [Accr] train:18.980% val:94.878% test:95.097% maxVal:95.009% maxTest:95.066%
[28/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.376 test:-0.376 [Accr] train:18.975% val:94.922% test:95.127% maxVal:95.009% maxTest:95.066%
[29/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.373 test:-0.375 [Accr] train:18.975% val:95.074% test:95.323% maxVal:95.074% maxTest:95.323%
[30/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.379 test:-0.380 [Accr] train:18.984% val:94.922% test:95.097% maxVal:95.074% maxTest:95.323%
[31/40] [Loss] train:-0.001(f:-0.151+r:0.036+k:0.001+l:0.113) val:-0.371 test:-0.372 [Accr] train:19.013% val:94.965% test:95.189% maxVal:95.074% maxTest:95.323%
[32/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.374 test:-0.375 [Accr] train:19.011% val:94.965% test:95.210% maxVal:95.074% maxTest:95.323%
[33/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.369 test:-0.372 [Accr] train:19.024% val:94.965% test:95.189% maxVal:95.074% maxTest:95.323%
[34/40] [Loss] train:-0.001(f:-0.151+r:0.036+k:0.001+l:0.113) val:-0.370 test:-0.373 [Accr] train:19.006% val:94.965% test:95.199% maxVal:95.074% maxTest:95.323%
[35/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.370 test:-0.374 [Accr] train:18.984% val:95.009% test:95.169% maxVal:95.074% maxTest:95.323%
[36/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.372 test:-0.375 [Accr] train:19.009% val:94.965% test:95.148% maxVal:95.074% maxTest:95.323%
[37/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.374 test:-0.377 [Accr] train:19.024% val:95.030% test:95.179% maxVal:95.074% maxTest:95.323%
[38/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.374 test:-0.376 [Accr] train:18.985% val:95.095% test:95.148% maxVal:95.095% maxTest:95.148%
[39/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.368 test:-0.371 [Accr] train:18.976% val:95.117% test:95.220% maxVal:95.117% maxTest:95.220%
[40/40] [Loss] train:-0.002(f:-0.152+r:0.036+k:0.001+l:0.113) val:-0.375 test:-0.375 [Accr] train:18.995% val:94.965% test:95.127% maxVal:95.117% maxTest:95.220%
